sign_id,label_uz,label_ru,category,category_ru,sign_type,reason
sgn_00002423,biz_yillar_davomida_do'stmiz,мы друзья много лет,jumlalar,предложения,continuous,no_samples
sgn_00002424,men_singlimni_yordam_beraman,я помогаю сестре,jumlalar,предложения,continuous,no_samples
sgn_00002425,men_oilam_uchun_ishlayman,я работаю для семьи,jumlalar,предложения,continuous,no_samples
sgn_00002426,men_turmush_qurdim,я женился,jumlalar,предложения,continuous,no_samples
sgn_00002427,men_to'y_qildim,я сыграл свадьбу,jumlalar,предложения,continuous,no_samples
sgn_00002428,men_farzand_ko'rishni_xohlayman,я хочу иметь детей,jumlalar,предложения,continuous,no_samples
sgn_00002429,mening_qizim_o'n_yoshda,моей дочери десять лет,jumlalar,предложения,continuous,no_samples
sgn_00002430,mening_o'g'lim_yetti_yoshda,моему сыну семь лет,jumlalar,предложения,continuous,no_samples
sgn_00002431,hozir_bola_yig'layapti,сейчас ребёнок плачет,jumlalar,предложения,continuous,no_samples
sgn_00002432,men_bolani_tinchlantirdim,я успокоил ребёнка,jumlalar,предложения,continuous,no_samples
sgn_00002433,hozir_bola_uxlayapti,сейчас ребёнок спит,jumlalar,предложения,continuous,no_samples
sgn_00002434,men_bolani_bog'chaga_olib_bordim,я отвёл ребёнка в садик,jumlalar,предложения,continuous,no_samples
sgn_00002435,oilam_bilan_kechki_ovqat_yedim,я поужинал с семьёй,jumlalar,предложения,continuous,no_samples
sgn_00002436,biz_birga_televizor_ko'rdik,мы вместе смотрели телевизор,jumlalar,предложения,continuous,no_samples
sgn_00002437,men_qo'lni_yuvdim,я помыл руки,jumlalar,предложения,continuous,no_samples
sgn_00002438,men_tishlarimni_tozaladim,я почистил зубы,jumlalar,предложения,continuous,no_samples
sgn_00002439,men_sochlarimni_taradim,я расчесал волосы,jumlalar,предложения,continuous,no_samples
sgn_00002440,men_kiyim_kiydim,я оделся,jumlalar,предложения,continuous,no_samples
sgn_00002441,men_maktab_formasini_kiydim,я надел школьную форму,jumlalar,предложения,continuous,no_samples
sgn_00002442,men_sumkani_oldim,я взял сумку,jumlalar,предложения,continuous,no_samples
sgn_00002443,men_eshikni_yopdim,я закрыл дверь,jumlalar,предложения,continuous,no_samples
sgn_00002444,men_chiroqni_yoqdim,я включил свет,jumlalar,предложения,continuous,no_samples
sgn_00002445,men_televizorni_o'chirdim,я выключил телевизор,jumlalar,предложения,continuous,no_samples
sgn_00002446,men_kompyuterni_yoqdim,я включил компьютер,jumlalar,предложения,continuous,no_samples
sgn_00002447,men_telefonimni_zaryadladim,я зарядил телефон,jumlalar,предложения,continuous,no_samples
sgn_00002448,men_xabar_yubordim,я отправил сообщение,jumlalar,предложения,continuous,no_samples
sgn_00002449,men_rasmga_tushdim,я сфотографировался,jumlalar,предложения,continuous,no_samples
sgn_00002450,men_kitob_o'qidim,я прочитал книгу,jumlalar,предложения,continuous,no_samples
sgn_00002451,men_musiqa_tingladim,я слушал музыку,jumlalar,предложения,continuous,no_samples
sgn_00002452,men_film_ko'rdim,я посмотрел фильм,jumlalar,предложения,continuous,no_samples
sgn_00002453,men_o'yin_o'ynadim,я играл в игру,jumlalar,предложения,continuous,no_samples
sgn_00002454,men_sport_bilan_shug'ullandim,я занимался спортом,jumlalar,предложения,continuous,no_samples
sgn_00002455,bugun_men_yugurdim,сегодня я побегал,jumlalar,предложения,continuous,no_samples
sgn_00002456,men_har_kuni_erta_turaman,я каждый день рано встаю,jumlalar,предложения,continuous,no_samples
sgn_00002457,ertalab_nonushta_qilaman,утром я завтракаю,jumlalar,предложения,continuous,no_samples
sgn_00002458,men_choy_ichaman,я пью чай,jumlalar,предложения,continuous,no_samples
sgn_00002459,men_sut_ichdim,я выпил молоко,jumlalar,предложения,continuous,no_samples
sgn_00002460,men_non_yedim,я съел хлеб,jumlalar,предложения,continuous,no_samples
sgn_00002461,men_tushlik_qildim,я пообедал,jumlalar,предложения,continuous,no_samples
sgn_00002462,men_kechki_ovqat_yedim,я поужинал,jumlalar,предложения,continuous,no_samples
sgn_00002463,men_ovqat_tayyorladim,я приготовил еду,jumlalar,предложения,continuous,no_samples
sgn_00002464,men_gaz_yondirdim,я включил газ,jumlalar,предложения,continuous,no_samples
sgn_00002465,men_suv_qaynatdim,я вскипятил воду,jumlalar,предложения,continuous,no_samples
sgn_00002466,men_idishlarni_yuvdim,я помыл посуду,jumlalar,предложения,continuous,no_samples
sgn_00002467,men_stolni_tozaladim,я убрал стол,jumlalar,предложения,continuous,no_samples
sgn_00002468,bugun_men_yuvindim,сегодня я помылся,jumlalar,предложения,continuous,no_samples
sgn_00002469,men_dush_qabul_qildim,я принял душ,jumlalar,предложения,continuous,no_samples
sgn_00002470,men_yuzimni_yuvdim,я умыл лицо,jumlalar,предложения,continuous,no_samples
sgn_00002471,men_kiyim_tanladim,я выбрал одежду,jumlalar,предложения,continuous,no_samples
sgn_00002472,men_poyafzal_kiydim,я надел обувь,jumlalar,предложения,continuous,no_samples
sgn_00002473,men_uyga_chiqdim,я вышел из дома,jumlalar,предложения,continuous,no_samples
sgn_00002474,men_avtobusga_mindim,я сел в автобус,jumlalar,предложения,continuous,no_samples
sgn_00002475,men_metroga_tushdim,я спустился в метро,jumlalar,предложения,continuous,no_samples
sgn_00002476,men_taksi_chaqirdim,я вызвал такси,jumlalar,предложения,continuous,no_samples
sgn_00002477,men_piyoda_yurdim,я пошёл пешком,jumlalar,предложения,continuous,no_samples
sgn_00002478,men_ishga_bordim,я пошёл на работу,jumlalar,предложения,continuous,no_samples
sgn_00002479,men_maktabga_bordim,я пошёл в школу,jumlalar,предложения,continuous,no_samples
sgn_00002480,men_do'konga_bordim,я пошёл в магазин,jumlalar,предложения,continuous,no_samples
sgn_00002481,men_bozorga_bordim,я пошёл на базар,jumlalar,предложения,continuous,no_samples
sgn_00002482,men_bog'ga_bordim,я пошёл в парк,jumlalar,предложения,continuous,no_samples
sgn_00002483,men_kutubxonaga_bordim,я пошёл в библиотеку,jumlalar,предложения,continuous,no_samples
sgn_00002484,men_kasalxonaga_bordim,я пошёл в больницу,jumlalar,предложения,continuous,no_samples
sgn_00002485,men_bankka_bordim,я пошёл в банк,jumlalar,предложения,continuous,no_samples
sgn_00002486,men_pochtaga_bordim,я пошёл на почту,jumlalar,предложения,continuous,no_samples
sgn_00002487,men_ishda_edim,я был на работе,jumlalar,предложения,continuous,no_samples
sgn_00002488,men_maktabda_edim,я был в школе,jumlalar,предложения,continuous,no_samples
sgn_00002489,men_uyda_edim,я был дома,jumlalar,предложения,continuous,no_samples
sgn_00002490,men_tushlik_vaqtida_dam_oldim,я отдыхал в обед,jumlalar,предложения,continuous,no_samples
sgn_00002491,men_qisqa_tanaffus_oldim,я сделал короткий перерыв,jumlalar,предложения,continuous,no_samples
sgn_00002492,men_ishni_tugatdim,я закончил работу,jumlalar,предложения,continuous,no_samples
sgn_00002493,men_maktabdan_qaytdim,я вернулся из школы,jumlalar,предложения,continuous,no_samples
sgn_00002494,men_ishdan_qaytdim,я вернулся с работы,jumlalar,предложения,continuous,no_samples
sgn_00002495,men_uyga_keldim,я пришёл домой,jumlalar,предложения,continuous,no_samples
sgn_00002496,men_dam_oldim,я отдохнул,jumlalar,предложения,continuous,no_samples
sgn_00002497,men_televizor_ko'rdim,я смотрел телевизор,jumlalar,предложения,continuous,no_samples
sgn_00002498,men_telefon_bilan_o'ynadim,я играл на телефоне,jumlalar,предложения,continuous,no_samples
sgn_00002499,men_internetdan_foydalandim,я пользовался интернетом,jumlalar,предложения,continuous,no_samples
sgn_00002500,men_ijtimoiy_tarmoqlarga_kirdim,я зашёл в соцсети,jumlalar,предложения,continuous,no_samples
sgn_00002501,men_xat_yozdim,я написал письмо,jumlalar,предложения,continuous,no_samples
sgn_00002502,men_dars_tayyorladim,я подготовил урок,jumlalar,предложения,continuous,no_samples
sgn_00002503,men_uy_vazifasini_bajardim,я выполнил домашнее задание,jumlalar,предложения,continuous,no_samples
sgn_00002504,men_kechqurun_sayr_qildim,вечером я погулял,jumlalar,предложения,continuous,no_samples
sgn_00002505,men_uxlashga_yotdim,я лёг спать,jumlalar,предложения,continuous,no_samples
sgn_00002506,men_kech_yotdim,я лёг поздно,jumlalar,предложения,continuous,no_samples
sgn_00002507,men_erta_uxladim,я рано лёг спать,jumlalar,предложения,continuous,no_samples
sgn_00002508,men_yaxshi_uxladim,я хорошо поспал,jumlalar,предложения,continuous,no_samples
sgn_00002509,men_tunda_uyg'ondim,я проснулся ночью,jumlalar,предложения,continuous,no_samples
sgn_00002510,men_budilnik_o'rnatdim,я поставил будильник,jumlalar,предложения,continuous,no_samples
sgn_00002511,men_ertalab_yugurdim,утром я побегал,jumlalar,предложения,continuous,no_samples
sgn_00002512,men_jismoniy_mashq_qildim,я сделал физические упражнения,jumlalar,предложения,continuous,no_samples
sgn_00002513,men_nonushta_tayyorladim,я приготовил завтрак,jumlalar,предложения,continuous,no_samples
sgn_00002514,men_tuxum_qovurdim,я пожарил яйца,jumlalar,предложения,continuous,no_samples
sgn_00002515,men_palov_pishirdim,я приготовил плов,jumlalar,предложения,continuous,no_samples
sgn_00002516,men_sho'rva_qildim,я сварил суп,jumlalar,предложения,continuous,no_samples
sgn_00002517,men_salat_tayyorladim,я приготовил салат,jumlalar,предложения,continuous,no_samples
sgn_00002518,men_meva_yedim,я съел фрукты,jumlalar,предложения,continuous,no_samples
sgn_00002519,men_sabzavot_yedim,я съел овощи,jumlalar,предложения,continuous,no_samples
